snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force,settled_at,outcome,actual,profit_units
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,79.5,-125,fanatics,0.341,-0.2145555555555555,0.2205887214979227,-0.3349668340576328,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,122.0,0.8
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,89.5,115,fanatics,0.2654,-0.1997162790697674,0.1282759529639782,-0.3368403261057892,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,122.0,1.15
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,99.5,160,fanatics,0.2068,-0.1778153846153846,0.01,-0.3746153846153846,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,122.0,1.6
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,109.5,220,fanatics,0.15715,-0.15535,0.01,-0.3025,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,122.0,2.2
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,119.5,285,fanatics,0.12045,-0.1392902597402597,0.01,-0.2497402597402597,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,122.0,2.85
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,129.5,380,fanatics,0.09035,-0.1179833333333333,0.01,-0.1983333333333333,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,122.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,139.5,525,fanatics,0.06665,-0.09335,0.01,-0.15,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,122.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,149.5,700,fanatics,0.04815,-0.07685,0.01,-0.115,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,122.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Jaxon Smith-Njigba,over,159.5,900,fanatics,0.0352,-0.0648,0.01,-0.09,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,122.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,9.5,-525,fanatics,0.72875,-0.1112499999999999,0.5172903837044055,-0.3227096162955944,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,13.0,0.19047619047619047
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,19.5,-170,fanatics,0.5204,-0.1092296296296296,0.3519494204425711,-0.2776802091870585,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,29.5,120,fanatics,0.35775,-0.0967954545454545,0.228310502283105,-0.2262349522623494,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,39.5,220,fanatics,0.23345,-0.07905,0.071971402091884,-0.2405285979081159,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,49.5,380,fanatics,0.1499,-0.0584333333333333,0.01,-0.1983333333333333,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,59.5,600,fanatics,0.09155,-0.0513071428571428,0.01,-0.1328571428571428,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,AJ Barner,over,69.5,950,fanatics,0.05745,-0.0377880952380952,0.01,-0.0852380952380952,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,29.5,-800,fanatics,0.8738,-0.0150888888888888,0.6326124050069556,-0.2562764838819332,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,39.5,-375,fanatics,0.79355,0.0040763157894736,0.5188679245283018,-0.2706057596822245,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,49.5,-210,fanatics,0.70275,0.0253306451612903,0.5165113748943954,-0.1609079799443142,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,59.5,-135,fanatics,0.6097,0.0352319148936169,0.4681102362204724,-0.1063578488859106,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,69.5,115,fanatics,0.51975,0.0546337209302326,0.3519494204425711,-0.1131668586271963,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,79.5,170,fanatics,0.4355,0.0651296296296296,0.28,-0.0903703703703703,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,89.5,240,fanatics,0.35645,0.0623323529411764,0.228310502283105,-0.0658071447757184,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,99.5,320,fanatics,0.2909,0.0528047619047619,0.1664951088351891,-0.071600129260049,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,109.5,430,fanatics,0.23345,0.0447707547169811,0.071971402091884,-0.1167078431911348,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,119.5,600,fanatics,0.1842,0.0413428571428571,0.01,-0.1328571428571428,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,129.5,750,fanatics,0.1425,0.0248529411764705,0.01,-0.1076470588235294,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,A.J. Brown,over,139.5,1100,fanatics,0.1092,0.0258666666666666,0.01,-0.0733333333333333,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,9.5,-1200,fanatics,0.8964,-0.0266769230769231,0.6401820577947459,-0.2828948652821772,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,19.5,-400,fanatics,0.76745,-0.03255,0.5172903837044055,-0.2827096162955945,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,29.5,-185,fanatics,0.6171,-0.0320228070175439,0.4688834668198663,-0.1802393401976775,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,39.5,100,fanatics,0.47655,-0.02345,0.3070283600493219,-0.1929716399506781,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,49.5,165,fanatics,0.353,-0.0243584905660377,0.228310502283105,-0.1490479882829327,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,59.5,250,fanatics,0.25495,-0.0307642857142856,0.1158224287385674,-0.1698918569757183,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,69.5,380,fanatics,0.1785,-0.0298333333333333,0.01,-0.1983333333333333,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,79.5,550,fanatics,0.1255,-0.0283461538461538,0.01,-0.1438461538461538,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,89.5,800,fanatics,0.0852,-0.0259111111111111,0.01,-0.1011111111111111,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,99.5,1100,fanatics,0.05625,-0.0270833333333333,0.01,-0.0733333333333333,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Rashid Shaheed,over,9.5,-650,fanatics,0.8942,0.0275333333333333,0.6394451889392972,-0.2272214777273694,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,4.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Rashid Shaheed,over,19.5,-245,fanatics,0.77155,0.061405072463768,0.5175958757369695,-0.1925490517992624,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,4.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Rashid Shaheed,over,29.5,-120,fanatics,0.6424,0.0969454545454545,0.4870259481037923,-0.058428597350753,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,4.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Rashid Shaheed,over,39.5,140,fanatics,0.51875,0.1020833333333333,0.3519494204425711,-0.0647172462240955,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,4.0,-1.0
